type,object id,property id,condition,function,replace,default,min,max,remappable,iterable
group id,4467,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4468,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4468,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4469,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4469,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4470,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4470,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4471,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4471,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4472,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4472,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4473,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4473,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4474,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4474,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4475,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4475,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4476,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4476,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4477,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4477,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4478,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4478,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4479,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4479,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4480,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4480,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4481,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4481,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4482,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4482,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4483,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4483,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4484,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4484,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4485,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4485,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4486,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4486,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4487,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4487,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4488,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4488,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4538,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4538,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4489,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4489,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4490,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4490,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4491,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4491,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4492,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4492,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4493,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4493,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4494,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4494,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4495,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4495,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4496,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4496,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4497,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4497,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4537,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4537,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4498,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4498,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4499,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4499,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4500,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4500,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4501,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4501,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4502,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4502,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4503,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4503,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4504,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4504,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4505,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4505,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4506,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4506,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4507,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4507,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4508,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4508,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4509,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4509,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4510,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4510,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4511,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4511,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4512,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4512,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4513,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4513,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4514,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4514,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4515,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4515,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4516,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4516,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4517,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4517,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4518,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4518,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4519,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4519,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4520,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4520,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4521,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4521,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4522,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4522,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4523,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4523,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4524,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4524,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4525,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4525,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4526,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4526,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4527,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4527,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4528,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4528,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4529,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4529,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4530,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4530,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4531,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4531,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4532,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4532,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4533,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4533,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4534,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4534,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4535,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4535,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4536,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4536,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4539,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4539,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.area.MOVE,prop_id.trigger.effect.CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.SCALE,prop_id.trigger.effect.CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.ROTATE,prop_id.trigger.effect.CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.FADE,prop_id.trigger.effect.CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.TINT,prop_id.trigger.effect.CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.MOVE,prop_id.trigger.effect.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.SCALE,prop_id.trigger.effect.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.ROTATE,prop_id.trigger.effect.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.FADE,prop_id.trigger.effect.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.TINT,prop_id.trigger.effect.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.MOVE_EDIT,prop_id.trigger.effect.TARGET_ID,"lambda x: x.get(prop_id.trigger.effect.USE_EFFECT_ID,0) == 0",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.SCALE_EDIT,prop_id.trigger.effect.TARGET_ID,"lambda x: x.get(prop_id.trigger.effect.USE_EFFECT_ID,0) == 1",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.ROTATE_EDIT,prop_id.trigger.effect.TARGET_ID,"lambda x: x.get(prop_id.trigger.effect.USE_EFFECT_ID,0) == 2",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.FADE_EDIT,prop_id.trigger.effect.TARGET_ID,"lambda x: x.get(prop_id.trigger.effect.USE_EFFECT_ID,0) == 3",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.area.TINT_EDIT,prop_id.trigger.effect.TARGET_ID,"lambda x: x.get(prop_id.trigger.effect.USE_EFFECT_ID,0) == 4",,,,1,9999,TRUE,FALSE
group id,obj_id.LEVEL_START,prop_id.level.PLAYER_SPAWN,,,,,1,9999,FALSE,FALSE
item id,obj_id.trigger.ITEM_EDIT,prop_id.trigger.item_edit.TARGET_ITEM_ID,"lambda x: x.get(prop_id.trigger.item_edit.ITEM_TYPE_3,0) in (0,1)",,,,1,9999,TRUE,FALSE
time id,obj_id.trigger.ITEM_EDIT,prop_id.trigger.item_edit.TARGET_ITEM_ID,"lambda x: x.get(prop_id.trigger.item_edit.ITEM_TYPE_3,0) == 2",,,,1,9999,TRUE,FALSE
item id,obj_id.trigger.ITEM_EDIT,prop_id.trigger.item_edit.ITEM_ID_1,"lambda x: x.get(prop_id.trigger.item_edit.ITEM_TYPE_1,0) in (0,1)",,,,1,9999,TRUE,FALSE
time id,obj_id.trigger.ITEM_EDIT,prop_id.trigger.item_edit.ITEM_ID_1,"lambda x: x.get(prop_id.trigger.item_edit.ITEM_TYPE_1,0) == 2",,,,1,9999,TRUE,FALSE
item id,obj_id.trigger.ITEM_EDIT,prop_id.trigger.item_edit.ITEM_ID_2,"lambda x: x.get(prop_id.trigger.item_edit.ITEM_TYPE_2,0) in (0,1)",,,,1,9999,TRUE,FALSE
time id,obj_id.trigger.ITEM_EDIT,prop_id.trigger.item_edit.ITEM_ID_2,"lambda x: x.get(prop_id.trigger.item_edit.ITEM_TYPE_2,0) == 2",,,,1,9999,TRUE,FALSE
item id,obj_id.trigger.COUNT,prop_id.trigger.count.ITEM_ID,,,,0,0,9999,TRUE,FALSE
item id,obj_id.ITEM_LABEL,prop_id.item_label.ITEM_ID,"lambda x: x.get(prop_id.item_label.TIME_COUNTER,0) == 0",,,0,0,9999,FALSE,FALSE
time id,obj_id.ITEM_LABEL,prop_id.item_label.ITEM_ID,"lambda x: x.get(prop_id.item_label.TIME_COUNTER,0) == 1",,,0,0,9999,FALSE,FALSE
